order,trial,S,r2_inject,syn_inject,rand_median,rand_p99,percentile,rank,n_rand
5,0,"(np.int64(16), np.int64(24), np.int64(25), np.int64(30), np.int64(41))",0.2,0.009893093076360882,0.0,0.0,100.0,1,400
5,0,"(np.int64(16), np.int64(24), np.int64(25), np.int64(30), np.int64(41))",0.35,-0.03592652903176341,0.0,0.0004881277494637083,0.0,401,400
5,1,"(np.int64(3), np.int64(11), np.int64(17), np.int64(25), np.int64(36))",0.2,0.026971385845231732,-0.002497130309007667,0.005376903592727962,100.0,1,400
5,1,"(np.int64(3), np.int64(11), np.int64(17), np.int64(25), np.int64(36))",0.35,0.0609159556868909,-0.003234632502214063,0.008945975739974403,100.0,1,400
5,2,"(np.int64(12), np.int64(17), np.int64(20), np.int64(25), np.int64(32))",0.2,0.012270657330585855,-0.002220378404597656,0.00525130816422331,100.0,1,400
5,2,"(np.int64(12), np.int64(17), np.int64(20), np.int64(25), np.int64(32))",0.35,0.06840768355078863,-0.006901268858845455,0.014310060704476338,100.0,1,400
5,3,"(np.int64(11), np.int64(17), np.int64(27), np.int64(35), np.int64(42))",0.2,0.014667022582054212,0.0,0.005129172620457099,100.0,1,400
5,3,"(np.int64(11), np.int64(17), np.int64(27), np.int64(35), np.int64(42))",0.35,0.040887032704287174,-0.003312221720742914,0.008952709885999496,100.0,1,400
5,4,"(np.int64(12), np.int64(21), np.int64(28), np.int64(34), np.int64(43))",0.2,0.002291109997941132,0.0,0.002431817690587522,98.75,6,400
5,4,"(np.int64(12), np.int64(21), np.int64(28), np.int64(34), np.int64(43))",0.35,0.0034264870452143104,-0.0002622067730259636,0.002905691613959221,99.25,4,400
5,5,"(np.int64(12), np.int64(15), np.int64(22), np.int64(32), np.int64(41))",0.2,0.06070075294735666,0.0,0.0010227232697810043,100.0,1,400
5,5,"(np.int64(12), np.int64(15), np.int64(22), np.int64(32), np.int64(41))",0.35,0.11534961905860142,0.0,3.4643623117971e-06,100.0,1,400
5,6,"(np.int64(1), np.int64(3), np.int64(32), np.int64(36), np.int64(41))",0.2,0.03505171063076573,0.0,0.0020343766105836796,100.0,1,400
5,6,"(np.int64(1), np.int64(3), np.int64(32), np.int64(36), np.int64(41))",0.35,0.049131022396695534,0.0,0.003831989346511003,100.0,1,400
5,7,"(np.int64(9), np.int64(16), np.int64(23), np.int64(26), np.int64(36))",0.2,-0.018987097043984602,0.0,0.0013582839482240761,0.0,401,400
5,7,"(np.int64(9), np.int64(16), np.int64(23), np.int64(26), np.int64(36))",0.35,0.043561027674805075,-0.00452612622917592,0.005282863651937483,100.0,1,400
5,8,"(np.int64(18), np.int64(19), np.int64(28), np.int64(37), np.int64(42))",0.2,0.017989281374336086,-0.0018260665108363328,0.002551487054814818,100.0,1,400
5,8,"(np.int64(18), np.int64(19), np.int64(28), np.int64(37), np.int64(42))",0.35,0.02758311595781271,-0.002118563615307212,0.0036288249069381076,100.0,1,400
5,9,"(np.int64(15), np.int64(25), np.int64(35), np.int64(42), np.int64(43))",0.2,0.025195149902835,-0.001203058017046288,0.002640880659010827,100.0,1,400
5,9,"(np.int64(15), np.int64(25), np.int64(35), np.int64(42), np.int64(43))",0.35,0.050085441636743555,-0.0028803985635823537,0.006496092762385792,100.0,1,400
5,10,"(np.int64(2), np.int64(10), np.int64(26), np.int64(27), np.int64(42))",0.2,-0.018807111572707536,-0.004095414361436678,0.00979870544716598,6.25,376,400
5,10,"(np.int64(2), np.int64(10), np.int64(26), np.int64(27), np.int64(42))",0.35,-0.0669218175654569,-0.006140681025042671,0.013754632345863054,0.0,401,400
5,11,"(np.int64(5), np.int64(16), np.int64(17), np.int64(22), np.int64(25))",0.2,0.02051670502852354,-0.0009756919950297815,0.002210458906109052,100.0,1,400
5,11,"(np.int64(5), np.int64(16), np.int64(17), np.int64(22), np.int64(25))",0.35,0.05435373962823653,-0.0026310459668308916,0.006257442382449633,100.0,1,400
5,12,"(np.int64(7), np.int64(8), np.int64(21), np.int64(28), np.int64(35))",0.2,0.014181240021358121,0.0,0.0029923850093659444,100.0,1,400
5,12,"(np.int64(7), np.int64(8), np.int64(21), np.int64(28), np.int64(35))",0.35,0.05276778672290239,0.0,0.0023853976356763666,100.0,1,400
5,13,"(np.int64(8), np.int64(10), np.int64(28), np.int64(41), np.int64(42))",0.2,0.013458891666492612,-0.0007430412547432819,0.0013420058366204008,100.0,1,400
5,13,"(np.int64(8), np.int64(10), np.int64(28), np.int64(41), np.int64(42))",0.35,0.04963928687794705,-0.0010206858353730697,0.0025049000902189317,100.0,1,400
5,14,"(np.int64(15), np.int64(18), np.int64(25), np.int64(29), np.int64(33))",0.2,-0.024517007066332863,-0.003431760595743849,0.008631398778604435,0.0,401,400
5,14,"(np.int64(15), np.int64(18), np.int64(25), np.int64(29), np.int64(33))",0.35,0.07234234835656783,-0.005108404495733132,0.006858069578865601,100.0,1,400
5,15,"(np.int64(2), np.int64(15), np.int64(18), np.int64(33), np.int64(36))",0.2,0.07127729683436501,-0.00464404464001722,0.007086746008182375,100.0,1,400
5,15,"(np.int64(2), np.int64(15), np.int64(18), np.int64(33), np.int64(36))",0.35,0.08959439918212597,-0.005336055240722615,0.010365895481901618,100.0,1,400
5,16,"(np.int64(9), np.int64(25), np.int64(38), np.int64(41), np.int64(43))",0.2,-0.012586475820599241,0.0,0.00031260270128726,0.25,400,400
5,16,"(np.int64(9), np.int64(25), np.int64(38), np.int64(41), np.int64(43))",0.35,-0.02576168002537782,-0.0006370821712944341,0.0016646580944677557,0.0,401,400
5,17,"(np.int64(2), np.int64(4), np.int64(17), np.int64(37), np.int64(39))",0.2,-0.0028949253169356925,-0.0029672918250447378,0.004042613419647277,52.0,193,400
5,17,"(np.int64(2), np.int64(4), np.int64(17), np.int64(37), np.int64(39))",0.35,0.06507007537112142,-0.004117034500829453,0.005964174111648175,100.0,1,400
5,18,"(np.int64(3), np.int64(21), np.int64(36), np.int64(37), np.int64(42))",0.2,-0.01562519686929742,0.0,0.0015044169564644955,0.0,401,400
5,18,"(np.int64(3), np.int64(21), np.int64(36), np.int64(37), np.int64(42))",0.35,0.009254088725895948,-0.0007659985828028515,0.003112978712232937,100.0,1,400
5,19,"(np.int64(1), np.int64(2), np.int64(3), np.int64(31), np.int64(35))",0.2,-0.028876122383427183,-0.004136432607203588,0.008200309398951555,0.25,400,400
5,19,"(np.int64(1), np.int64(2), np.int64(3), np.int64(31), np.int64(35))",0.35,0.03854010644705208,-0.007279426392416244,0.01470054237735567,99.75,2,400
