order,trial,S,r2_inject,syn_inject,rand_median,rand_p99,percentile,rank,n_rand
5,0,"(np.int64(16), np.int64(24), np.int64(25), np.int64(30), np.int64(41))",0.2,0.05757526318450701,0.0,0.0,100.0,1,400
5,0,"(np.int64(16), np.int64(24), np.int64(25), np.int64(30), np.int64(41))",0.35,0.07703646742022896,0.0,0.0006441789449737679,100.0,1,400
5,1,"(np.int64(3), np.int64(11), np.int64(17), np.int64(25), np.int64(36))",0.2,0.024941766939645227,-0.0023615283977779233,0.006333927436839474,100.0,1,400
5,1,"(np.int64(3), np.int64(11), np.int64(17), np.int64(25), np.int64(36))",0.35,0.07773048031789775,-0.002689517027959387,0.01214771175496166,100.0,1,400
5,2,"(np.int64(12), np.int64(17), np.int64(20), np.int64(25), np.int64(32))",0.2,0.06900543201759002,-0.0016076772751830726,0.007431238134926066,100.0,1,400
5,2,"(np.int64(12), np.int64(17), np.int64(20), np.int64(25), np.int64(32))",0.35,0.13842440818871393,-0.005534658924360281,0.015231078439853957,100.0,1,400
5,3,"(np.int64(11), np.int64(17), np.int64(27), np.int64(35), np.int64(42))",0.2,0.02542146273717505,0.0,0.004341643123246807,100.0,1,400
5,3,"(np.int64(11), np.int64(17), np.int64(27), np.int64(35), np.int64(42))",0.35,0.05813729381730237,-0.0023442342669649507,0.008870568840317589,100.0,1,400
5,4,"(np.int64(12), np.int64(21), np.int64(28), np.int64(34), np.int64(43))",0.2,0.0659705668695667,0.0,0.0032052014164454337,100.0,1,400
5,4,"(np.int64(12), np.int64(21), np.int64(28), np.int64(34), np.int64(43))",0.35,0.07217371288481755,-0.0007552997985882937,0.004329533992245249,100.0,1,400
5,5,"(np.int64(12), np.int64(15), np.int64(22), np.int64(32), np.int64(41))",0.2,0.074439864614538,0.0,0.000772199367899587,100.0,1,400
5,5,"(np.int64(12), np.int64(15), np.int64(22), np.int64(32), np.int64(41))",0.35,0.14195896280835674,0.0,0.0008896036116846482,100.0,1,400
5,6,"(np.int64(1), np.int64(3), np.int64(32), np.int64(36), np.int64(41))",0.2,0.03308906109408016,0.0,0.001539750738181258,100.0,1,400
5,6,"(np.int64(1), np.int64(3), np.int64(32), np.int64(36), np.int64(41))",0.35,0.05916189265993588,0.0,0.0038810192006407136,100.0,1,400
5,7,"(np.int64(9), np.int64(16), np.int64(23), np.int64(26), np.int64(36))",0.2,0.03207146647616721,0.0,0.002141803314859907,100.0,1,400
5,7,"(np.int64(9), np.int64(16), np.int64(23), np.int64(26), np.int64(36))",0.35,0.10560382823613423,-0.003323687193414304,0.006745537363982372,100.0,1,400
5,8,"(np.int64(18), np.int64(19), np.int64(28), np.int64(37), np.int64(42))",0.2,0.028766503256361542,-0.0012628312507934059,0.0027864536399641315,100.0,1,400
5,8,"(np.int64(18), np.int64(19), np.int64(28), np.int64(37), np.int64(42))",0.35,0.03175182219842965,-0.001987733115868584,0.005584837861883176,100.0,1,400
5,9,"(np.int64(15), np.int64(25), np.int64(35), np.int64(42), np.int64(43))",0.2,0.032400856524625765,-0.0010609159378816013,0.003942365609274514,100.0,1,400
5,9,"(np.int64(15), np.int64(25), np.int64(35), np.int64(42), np.int64(43))",0.35,0.10755123721140625,-0.002582254610677792,0.007416431344662426,100.0,1,400
5,10,"(np.int64(2), np.int64(10), np.int64(26), np.int64(27), np.int64(42))",0.2,-0.025003367902208917,-0.004064801103949189,0.012537363011523379,4.0,385,400
5,10,"(np.int64(2), np.int64(10), np.int64(26), np.int64(27), np.int64(42))",0.35,0.03431666435993985,-0.006027576142490887,0.01651192318621613,99.5,3,400
5,11,"(np.int64(5), np.int64(16), np.int64(17), np.int64(22), np.int64(25))",0.2,0.016542565290541544,-0.0010693614956334696,0.003472085676483887,100.0,1,400
5,11,"(np.int64(5), np.int64(16), np.int64(17), np.int64(22), np.int64(25))",0.35,0.03657919401985532,-0.001957073382930774,0.004282939774982347,100.0,1,400
5,12,"(np.int64(7), np.int64(8), np.int64(21), np.int64(28), np.int64(35))",0.2,0.025466495885901885,-0.00014743599035288435,0.0014584490752249752,100.0,1,400
5,12,"(np.int64(7), np.int64(8), np.int64(21), np.int64(28), np.int64(35))",0.35,0.04111176132695382,0.0,0.004745248343527322,100.0,1,400
5,13,"(np.int64(8), np.int64(10), np.int64(28), np.int64(41), np.int64(42))",0.2,0.042664222808341146,-0.0006767315509709215,0.0015887114414721043,100.0,1,400
5,13,"(np.int64(8), np.int64(10), np.int64(28), np.int64(41), np.int64(42))",0.35,0.11971317065398235,-0.0010952328614907691,0.0013965706326270085,100.0,1,400
5,14,"(np.int64(15), np.int64(18), np.int64(25), np.int64(29), np.int64(33))",0.2,0.02165312511463302,-0.0033300421053911178,0.005025722407260141,100.0,1,400
5,14,"(np.int64(15), np.int64(18), np.int64(25), np.int64(29), np.int64(33))",0.35,0.06821377569500997,-0.004707866299403507,0.010500870527310661,100.0,1,400
5,15,"(np.int64(2), np.int64(15), np.int64(18), np.int64(33), np.int64(36))",0.2,0.08367618071710936,-0.0036064452070252995,0.007993016822980514,100.0,1,400
5,15,"(np.int64(2), np.int64(15), np.int64(18), np.int64(33), np.int64(36))",0.35,0.16231450864001906,-0.005791977455240294,0.010628043623371415,100.0,1,400
5,16,"(np.int64(9), np.int64(25), np.int64(38), np.int64(41), np.int64(43))",0.2,-0.0026316799927739165,0.0,0.00030494818135550357,4.0,385,400
5,16,"(np.int64(9), np.int64(25), np.int64(38), np.int64(41), np.int64(43))",0.35,0.016765891399998623,-0.00047871839058133414,0.0015492242091484064,100.0,1,400
5,17,"(np.int64(2), np.int64(4), np.int64(17), np.int64(37), np.int64(39))",0.2,0.03653936312969275,-0.0027137178461074107,0.004195220903596753,100.0,1,400
5,17,"(np.int64(2), np.int64(4), np.int64(17), np.int64(37), np.int64(39))",0.35,0.08585527637307477,-0.0046041273300661545,0.00517323568448792,100.0,1,400
5,18,"(np.int64(3), np.int64(21), np.int64(36), np.int64(37), np.int64(42))",0.2,0.03339619821588913,-9.704373186514292e-05,0.000984126449584849,100.0,1,400
5,18,"(np.int64(3), np.int64(21), np.int64(36), np.int64(37), np.int64(42))",0.35,0.04893003200336432,-0.00057214840123615,0.0012927730445040978,100.0,1,400
5,19,"(np.int64(1), np.int64(2), np.int64(3), np.int64(31), np.int64(35))",0.2,0.016491569463445543,-0.0034075651449042565,0.008424353532791513,100.0,1,400
5,19,"(np.int64(1), np.int64(2), np.int64(3), np.int64(31), np.int64(35))",0.35,0.06444400705495779,-0.0057445175387942915,0.016935724448049236,100.0,1,400
5,20,"(np.int64(4), np.int64(11), np.int64(16), np.int64(37), np.int64(43))",0.2,0.03052874715586551,-0.0023753205600989813,0.003983798638793977,100.0,1,400
5,20,"(np.int64(4), np.int64(11), np.int64(16), np.int64(37), np.int64(43))",0.35,0.06062465192873179,-0.0028761227733798966,0.005263340845091972,100.0,1,400
5,21,"(np.int64(7), np.int64(11), np.int64(23), np.int64(32), np.int64(43))",0.2,0.031293224258412966,0.0,0.0016239675350091236,100.0,1,400
5,21,"(np.int64(7), np.int64(11), np.int64(23), np.int64(32), np.int64(43))",0.35,0.06344064730953247,-0.003475509479535732,0.006981865843977209,100.0,1,400
5,22,"(np.int64(6), np.int64(12), np.int64(17), np.int64(21), np.int64(41))",0.2,0.022276931326348892,0.0,0.0015498246852044774,100.0,1,400
5,22,"(np.int64(6), np.int64(12), np.int64(17), np.int64(21), np.int64(41))",0.35,0.07150640841913525,-0.00010734721439886741,0.0005590068240811853,100.0,1,400
5,23,"(np.int64(6), np.int64(10), np.int64(22), np.int64(29), np.int64(36))",0.2,0.030855156263185468,0.0,0.0010061025781178722,100.0,1,400
