order,trial,S,r2_inject,syn_inject,rand_median,rand_p99,percentile,rank,n_rand
5,0,"(np.int64(16), np.int64(24), np.int64(25), np.int64(30), np.int64(41))",0.2,-0.024886484155392408,0.0,0.0,0.0,401,400
5,0,"(np.int64(16), np.int64(24), np.int64(25), np.int64(30), np.int64(41))",0.35,0.020947684668277233,0.0,6.857584291476664e-05,100.0,1,400
5,1,"(np.int64(3), np.int64(11), np.int64(17), np.int64(25), np.int64(36))",0.2,0.05009177126573772,-0.0021682252016557713,0.0078327999318877,100.0,1,400
5,1,"(np.int64(3), np.int64(11), np.int64(17), np.int64(25), np.int64(36))",0.35,0.0970128218816253,-0.0030609251767888535,0.006119584266597517,100.0,1,400
5,2,"(np.int64(12), np.int64(17), np.int64(20), np.int64(25), np.int64(32))",0.2,0.07029778726183089,-0.002168619095208324,0.007514015800208438,100.0,1,400
5,2,"(np.int64(12), np.int64(17), np.int64(20), np.int64(25), np.int64(32))",0.35,0.119051281377056,-0.0064073313737076365,0.014218868227277776,100.0,1,400
5,3,"(np.int64(11), np.int64(17), np.int64(27), np.int64(35), np.int64(42))",0.2,0.023055524598827537,0.0,0.004760601442055537,100.0,1,400
5,3,"(np.int64(11), np.int64(17), np.int64(27), np.int64(35), np.int64(42))",0.35,0.0602838878525741,-0.00238920913319024,0.007224618580716368,100.0,1,400
5,4,"(np.int64(12), np.int64(21), np.int64(28), np.int64(34), np.int64(43))",0.2,0.04560417526889782,-0.00031350519075079575,0.002295661859291415,100.0,1,400
5,4,"(np.int64(12), np.int64(21), np.int64(28), np.int64(34), np.int64(43))",0.35,0.07041484164730927,-0.0006383542257471508,0.007030069879274766,100.0,1,400
5,5,"(np.int64(12), np.int64(15), np.int64(22), np.int64(32), np.int64(41))",0.2,0.09213178528611399,0.0,0.0018095457755725626,100.0,1,400
5,5,"(np.int64(12), np.int64(15), np.int64(22), np.int64(32), np.int64(41))",0.35,0.17712129173933988,0.0,0.0006525438231442781,100.0,1,400
5,6,"(np.int64(1), np.int64(3), np.int64(32), np.int64(36), np.int64(41))",0.2,0.04916414643968148,0.0,0.0016329684157972452,100.0,1,400
5,6,"(np.int64(1), np.int64(3), np.int64(32), np.int64(36), np.int64(41))",0.35,0.06375078007984059,0.0,0.004552449755656602,100.0,1,400
5,7,"(np.int64(9), np.int64(16), np.int64(23), np.int64(26), np.int64(36))",0.2,0.040189180388432,-1.6582111302232416e-05,0.0010891507900151712,100.0,1,400
