order,trial,S,r2_inject,syn_inject,rand_median,rand_p99,percentile,rank,n_rand
5,0,"(np.int64(16), np.int64(24), np.int64(25), np.int64(30), np.int64(41))",0.2,0.056115736520322756,0.0,0.00014934697179208725,100.0,1,400
5,0,"(np.int64(16), np.int64(24), np.int64(25), np.int64(30), np.int64(41))",0.35,0.06984689247395925,0.0,3.541028961324998e-05,100.0,1,400
5,1,"(np.int64(3), np.int64(11), np.int64(17), np.int64(25), np.int64(36))",0.2,0.010113120636535355,-0.0021109357726859512,0.0048029023589781835,99.75,2,400
5,1,"(np.int64(3), np.int64(11), np.int64(17), np.int64(25), np.int64(36))",0.35,0.07723049768814827,-0.002852043299382434,0.006610666777426149,100.0,1,400
5,2,"(np.int64(12), np.int64(17), np.int64(20), np.int64(25), np.int64(32))",0.2,0.04194112647218329,-0.0020270972605227477,0.005507546940842974,100.0,1,400
5,2,"(np.int64(12), np.int64(17), np.int64(20), np.int64(25), np.int64(32))",0.35,0.09204392159904184,-0.005281422778528,0.014087179001663033,100.0,1,400
5,3,"(np.int64(11), np.int64(17), np.int64(27), np.int64(35), np.int64(42))",0.2,0.0017788030642170716,0.0,0.0024158804951788246,98.75,6,400
5,3,"(np.int64(11), np.int64(17), np.int64(27), np.int64(35), np.int64(42))",0.35,0.03679575971548066,-0.0021624965391063844,0.007829601951003407,100.0,1,400
5,4,"(np.int64(12), np.int64(21), np.int64(28), np.int64(34), np.int64(43))",0.2,0.03185555813503704,-0.00015817758703634555,0.0028721200987018884,100.0,1,400
5,4,"(np.int64(12), np.int64(21), np.int64(28), np.int64(34), np.int64(43))",0.35,0.07383401120466182,-0.0006559685277003346,0.0023806987404965648,100.0,1,400
5,5,"(np.int64(12), np.int64(15), np.int64(22), np.int64(32), np.int64(41))",0.2,0.0491744121114257,0.0,9.12125767180391e-05,100.0,1,400
5,5,"(np.int64(12), np.int64(15), np.int64(22), np.int64(32), np.int64(41))",0.35,0.07633678619179751,0.0,0.0014689578020302104,100.0,1,400
6,0,"(np.int64(6), np.int64(11), np.int64(20), np.int64(30), np.int64(34), np.int64(37))",0.2,-0.0016795765269584928,-0.00011022069813249047,0.0023265347852523795,28.499999999999996,287,400
6,0,"(np.int64(6), np.int64(11), np.int64(20), np.int64(30), np.int64(34), np.int64(37))",0.35,-0.013681705222952756,-0.003897546715233846,0.00907557698853647,14.000000000000002,345,400
6,1,"(np.int64(11), np.int64(16), np.int64(30), np.int64(33), np.int64(37), np.int64(42))",0.2,0.02741771850638619,-0.0018799665250798792,0.0014314556750911604,100.0,1,400
6,1,"(np.int64(11), np.int64(16), np.int64(30), np.int64(33), np.int64(37), np.int64(42))",0.35,0.003273493291866547,-0.0028335214174611822,0.0019022461277857887,99.25,4,400
6,2,"(np.int64(2), np.int64(6), np.int64(13), np.int64(26), np.int64(33), np.int64(35))",0.2,0.010976391191866552,-0.0017446872128569213,0.004482688420564501,100.0,1,400
6,2,"(np.int64(2), np.int64(6), np.int64(13), np.int64(26), np.int64(33), np.int64(35))",0.35,0.0013473667251470145,-0.004744715338601102,0.0074893855645889905,94.75,22,400
6,3,"(np.int64(0), np.int64(11), np.int64(22), np.int64(32), np.int64(36), np.int64(40))",0.2,-0.0352257959523089,-0.0011815051930918474,0.002392736283076503,0.25,400,400
6,3,"(np.int64(0), np.int64(11), np.int64(22), np.int64(32), np.int64(36), np.int64(40))",0.35,-0.026363442183022334,-0.0019721475711563796,0.0033982808914281883,2.5,391,400
6,4,"(np.int64(4), np.int64(6), np.int64(16), np.int64(33), np.int64(35), np.int64(39))",0.2,-0.049109903245531106,-0.0036622449360999565,0.007313043000679196,0.0,401,400
6,4,"(np.int64(4), np.int64(6), np.int64(16), np.int64(33), np.int64(35), np.int64(39))",0.35,0.005778684531375533,-0.0072625960548673985,0.008915755254013415,98.0,9,400
6,5,"(np.int64(0), np.int64(3), np.int64(21), np.int64(22), np.int64(32), np.int64(34))",0.2,-0.007638616029609802,0.0,0.0004019408163405049,5.0,381,400
6,5,"(np.int64(0), np.int64(3), np.int64(21), np.int64(22), np.int64(32), np.int64(34))",0.35,-0.011648822624482746,-0.0040175501289365645,0.004068059966563045,18.5,327,400
7,0,"(np.int64(6), np.int64(8), np.int64(16), np.int64(30), np.int64(34), np.int64(37), np.int64(41))",0.2,0.0,0.0,0.0,0.0,401,400
7,0,"(np.int64(6), np.int64(8), np.int64(16), np.int64(30), np.int64(34), np.int64(37), np.int64(41))",0.35,0.0,0.0,0.0,11.0,357,400
7,1,"(np.int64(6), np.int64(8), np.int64(15), np.int64(16), np.int64(24), np.int64(34), np.int64(43))",0.2,0.023733686423083045,-0.0020160789325839867,0.0018744565588916429,100.0,1,400
7,1,"(np.int64(6), np.int64(8), np.int64(15), np.int64(16), np.int64(24), np.int64(34), np.int64(43))",0.35,-0.02729860585268573,-0.001644712834571016,0.000989426655305095,0.5,399,400
7,2,"(np.int64(3), np.int64(11), np.int64(16), np.int64(22), np.int64(33), np.int64(37), np.int64(42))",0.2,-0.025271380367370422,-0.0015976016285870753,0.0021112736388234957,0.0,401,400
7,2,"(np.int64(3), np.int64(11), np.int64(16), np.int64(22), np.int64(33), np.int64(37), np.int64(42))",0.35,-0.019644152752980037,0.0,0.0006663412400879261,0.25,400,400
7,3,"(np.int64(2), np.int64(6), np.int64(11), np.int64(24), np.int64(29), np.int64(32), np.int64(35))",0.2,-0.016397188001245455,0.0,0.0002292111096205644,0.25,400,400
7,3,"(np.int64(2), np.int64(6), np.int64(11), np.int64(24), np.int64(29), np.int64(32), np.int64(35))",0.35,-0.034888981993716595,-0.002021380243580728,0.003590193951463506,0.25,400,400
7,4,"(np.int64(4), np.int64(13), np.int64(18), np.int64(25), np.int64(32), np.int64(39), np.int64(42))",0.2,0.0,0.0,0.0,0.5,399,400
7,4,"(np.int64(4), np.int64(13), np.int64(18), np.int64(25), np.int64(32), np.int64(39), np.int64(42))",0.35,-0.0090879270417904,-0.001157064701681032,0.0004469928042139368,4.25,384,400
7,5,"(np.int64(8), np.int64(9), np.int64(22), np.int64(23), np.int64(26), np.int64(35), np.int64(42))",0.2,0.0,0.0,0.0,29.5,283,400
7,5,"(np.int64(8), np.int64(9), np.int64(22), np.int64(23), np.int64(26), np.int64(35), np.int64(42))",0.35,0.0,0.0,0.0,7.5,371,400
